STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        691;2024042502;    1;   1.8;  96.0;eor
        691;2024042503;    1;   1.1;  98.0;eor
        691;2024042504;    1;   1.4;  98.0;eor
        691;2024042505;    1;   1.1;  97.0;eor
        691;2024042506;    1;   3.2;  93.0;eor
        691;2024042507;    1;   4.2;  94.0;eor
        691;2024042508;    1;   5.7;  89.0;eor
        691;2024042509;    1;   6.2;  81.0;eor
        691;2024042510;    1;   9.2;  71.0;eor
        691;2024042511;    1;   9.4;  56.0;eor
        691;2024042512;    1;   9.4;  57.0;eor
        691;2024042513;    1;   8.2;  62.0;eor
        691;2024042514;    1;   8.3;  61.0;eor
        691;2024042515;    1;  10.3;  58.0;eor
        691;2024042516;    1;  10.0;  55.0;eor
        691;2024042517;    1;   8.8;  61.0;eor
        691;2024042518;    1;   6.5;  77.0;eor
        691;2024042519;    1;   5.8;  83.0;eor
        691;2024042520;    1;   6.2;  80.0;eor
        691;2024042521;    1;   5.9;  81.0;eor
        691;2024042522;    1;   5.7;  81.0;eor
        691;2024042523;    1;   5.9;  81.0;eor
        691;2024042600;    1;   5.2;  89.0;eor
        691;2024042601;    1;   5.3;  90.0;eor
        691;2024042602;    1;   5.3;  90.0;eor
        691;2024042603;    1;   5.3;  90.0;eor
        691;2024042604;    1;   5.3;  91.0;eor
        691;2024042605;    1;   5.2;  91.0;eor
        691;2024042606;    1;   5.1;  93.0;eor
        691;2024042607;    1;   5.5;  93.0;eor
        691;2024042608;    1;   6.1;  90.0;eor
        691;2024042609;    1;   6.7;  88.0;eor
        691;2024042610;    1;   7.1;  85.0;eor
        691;2024042611;    1;   9.4;  79.0;eor
        691;2024042612;    1;  10.6;  70.0;eor
        691;2024042613;    1;  11.1;  65.0;eor
        691;2024042614;    1;  12.3;  59.0;eor
        691;2024042615;    1;  12.3;  55.0;eor
        691;2024042616;    1;  11.5;  61.0;eor
        691;2024042617;    1;  11.9;  52.0;eor
        691;2024042618;    1;  10.4;  65.0;eor
        691;2024042619;    1;   9.1;  65.0;eor
        691;2024042620;    1;   7.9;  72.0;eor
        691;2024042621;    1;   6.6;  82.0;eor
        691;2024042622;    1;   6.2;  84.0;eor
        691;2024042623;    1;   5.0;  89.0;eor
        691;2024042700;    1;   5.8;  91.0;eor
        691;2024042701;    1;   6.5;  89.0;eor
        691;2024042702;    1;   7.0;  89.0;eor
        691;2024042703;    1;   6.9;  92.0;eor
        691;2024042704;    1;   6.6;  92.0;eor
        691;2024042705;    1;   5.3;  93.0;eor
        691;2024042706;    1;   8.3;  82.0;eor
        691;2024042707;    1;   9.4;  79.0;eor
        691;2024042708;    1;  10.8;  76.0;eor
        691;2024042709;    1;  12.9;  72.0;eor
        691;2024042710;    1;  14.6;  64.0;eor
        691;2024042711;    1;  15.7;  58.0;eor
        691;2024042712;    1;  16.1;  55.0;eor
        691;2024042713;    1;  16.1;  53.0;eor
        691;2024042714;    1;  16.5;  56.0;eor
        691;2024042715;    1;  16.5;  60.0;eor
        691;2024042716;    1;  12.9;  79.0;eor
        691;2024042717;    1;  14.3;  82.0;eor
        691;2024042718;    1;  13.0;  86.0;eor
        691;2024042719;    1;  12.0;  91.0;eor
        691;2024042720;    1;  12.0;  88.0;eor
        691;2024042721;    1;  11.8;  89.0;eor
        691;2024042722;    1;  12.3;  86.0;eor
        691;2024042723;    1;  13.2;  76.0;eor
        691;2024042800;    1;  11.8;  76.0;eor
        691;2024042801;    1;  12.2;  72.0;eor
        691;2024042802;    1;  12.3;  69.0;eor
        691;2024042803;    1;  11.7;  72.0;eor
        691;2024042804;    1;  11.3;  73.0;eor
        691;2024042805;    1;  11.4;  70.0;eor
        691;2024042806;    1;  12.6;  65.0;eor
        691;2024042807;    1;  12.9;  67.0;eor
        691;2024042808;    1;  14.4;  62.0;eor
        691;2024042809;    1;  14.5;  63.0;eor
        691;2024042810;    1;  16.0;  65.0;eor
        691;2024042811;    1;  18.2;  60.0;eor
        691;2024042812;    1;  20.4;  51.0;eor
        691;2024042813;    1;  19.8;  54.0;eor
        691;2024042814;    1;  19.6;  53.0;eor
        691;2024042815;    1;  19.2;  46.0;eor
        691;2024042816;    1;  18.5;  46.0;eor
        691;2024042817;    1;  17.7;  49.0;eor
        691;2024042818;    1;  16.6;  54.0;eor
        691;2024042819;    1;  15.4;  56.0;eor
        691;2024042820;    1;  14.3;  59.0;eor
        691;2024042821;    1;  12.3;  67.0;eor
        691;2024042822;    1;  11.5;  71.0;eor
        691;2024042823;    1;  10.9;  74.0;eor
        691;2024042900;    1;   9.3;  83.0;eor
        691;2024042901;    1;   7.8;  91.0;eor
        691;2024042902;    1;   5.9;  95.0;eor
        691;2024042903;    1;   5.7;  99.0;eor
        691;2024042904;    1;   5.1;  97.0;eor
        691;2024042905;    1;   5.9;  98.0;eor
        691;2024042906;    1;   8.5;  84.0;eor
        691;2024042907;    1;  11.9;  74.0;eor
        691;2024042908;    1;  14.2;  67.0;eor
        691;2024042909;    1;  15.8;  65.0;eor
        691;2024042910;    1;  16.7;  58.0;eor
        691;2024042911;    1;  18.0;  51.0;eor
        691;2024042912;    1;  18.2;  50.0;eor
        691;2024042913;    1;  19.0;  50.0;eor
        691;2024042914;    1;  18.8;  47.0;eor
        691;2024042915;    1;  19.2;  44.0;eor
        691;2024042916;    1;  19.0;  40.0;eor
        691;2024042917;    1;  18.0;  45.0;eor
        691;2024042918;    1;  15.9;  58.0;eor
        691;2024042919;    1;  15.9;  55.0;eor
        691;2024042920;    1;  15.5;  55.0;eor
        691;2024042921;    1;  14.7;  62.0;eor
        691;2024042922;    1;  14.9;  61.0;eor
        691;2024042923;    1;  16.4;  56.0;eor
        691;2024043000;    1;  16.0;  60.0;eor
        691;2024043001;    1;  15.5;  63.0;eor
        691;2024043002;    1;  14.9;  68.0;eor
        691;2024043003;    1;  14.5;  72.0;eor
        691;2024043004;    1;  14.0;  73.0;eor
        691;2024043005;    1;  13.8;  74.0;eor
        691;2024043006;    1;  14.7;  73.0;eor
        691;2024043007;    1;  14.9;  67.0;eor
        691;2024043008;    1;  16.3;  64.0;eor
        691;2024043009;    1;  18.3;  59.0;eor
        691;2024043010;    1;  19.8;  59.0;eor
        691;2024043011;    1;  20.3;  57.0;eor
        691;2024043012;    1;  21.6;  57.0;eor
        691;2024043013;    1;  23.5;  50.0;eor
        691;2024043014;    1;  24.1;  48.0;eor
        691;2024043015;    1;  24.2;  50.0;eor
        691;2024043016;    1;  24.2;  52.0;eor
        691;2024043017;    1;  23.8;  55.0;eor
        691;2024043018;    1;  23.1;  54.0;eor
        691;2024043019;    1;  20.4;  63.0;eor
        691;2024043020;    1;  19.3;  68.0;eor
        691;2024043021;    1;  17.5;  74.0;eor
        691;2024043022;    1;  16.7;  81.0;eor
        691;2024043023;    1;  16.3;  83.0;eor
        691;2024050100;    1;  15.5;  87.0;eor
        691;2024050101;    1;  14.5;  90.0;eor
        691;2024050102;    1;  13.9;  91.0;eor
        691;2024050103;    1;  13.0;  93.0;eor
        691;2024050104;    1;  12.5;  93.0;eor
        691;2024050105;    1;  12.7;  91.0;eor
        691;2024050106;    1;  13.9;  85.0;eor
        691;2024050107;    1;  16.6;  74.0;eor
        691;2024050108;    1;  18.6;  65.0;eor
        691;2024050109;    1;  21.3;  60.0;eor
        691;2024050110;    1;  23.1;  52.0;eor
        691;2024050111;    1;  24.1;  46.0;eor
        691;2024050112;    1;  24.9;  46.0;eor
        691;2024050113;    1;  25.0;  42.0;eor
        691;2024050114;    1;  25.6;  45.0;eor
        691;2024050115;    1;  25.4;  44.0;eor
        691;2024050116;    1;  25.4;  42.0;eor
        691;2024050117;    1;  24.4;  47.0;eor
        691;2024050118;    1;  23.1;  48.0;eor
        691;2024050119;    1;  20.2;  57.0;eor
        691;2024050120;    1;  18.4;  65.0;eor
        691;2024050121;    1;  18.2;  65.0;eor
        691;2024050122;    1;  18.0;  65.0;eor
        691;2024050123;    1;  17.8;  65.0;eor
        691;2024050200;    1;  17.3;  67.0;eor
        691;2024050201;    1;  16.4;  70.0;eor
        691;2024050202;    1;  16.1;  70.0;eor
        691;2024050203;    1;  15.2;  74.0;eor
        691;2024050204;    1;  14.4;  77.0;eor
        691;2024050205;    1;  14.6;  75.0;eor
        691;2024050206;    1;  16.0;  70.0;eor
        691;2024050207;    1;  18.0;  63.0;eor
        691;2024050208;    1;  19.2;  59.0;eor
        691;2024050209;    1;  20.6;  56.0;eor
        691;2024050210;    1;  21.8;  54.0;eor
        691;2024050211;    1;  22.8;  50.0;eor
        691;2024050212;    1;  24.2;  50.0;eor
        691;2024050213;    1;  24.9;  46.0;eor
        691;2024050214;    1;  25.5;  44.0;eor
        691;2024050215;    1;  25.2;  44.0;eor
        691;2024050216;    1;  25.1;  40.0;eor
        691;2024050217;    1;  25.0;  41.0;eor
        691;2024050218;    1;  23.8;  44.0;eor
        691;2024050219;    1;  21.8;  50.0;eor
        691;2024050220;    1;  20.5;  54.0;eor
        691;2024050221;    1;  20.0;  56.0;eor
        691;2024050222;    1;  19.7;  56.0;eor
        691;2024050223;    1;  18.2;  62.0;eor
        691;2024050300;    1;  17.4;  66.0;eor
        691;2024050301;    1;  17.6;  65.0;eor
        691;2024050302;    1;  17.2;  66.0;eor
        691;2024050303;    1;  15.4;  74.0;eor
        691;2024050304;    1;  15.4;  77.0;eor
        691;2024050305;    1;  15.4;  77.0;eor
        691;2024050306;    1;  15.7;  82.0;eor
        691;2024050307;    1;  16.7;  80.0;eor
        691;2024050308;    1;  16.1;  82.0;eor
        691;2024050309;    1;  15.7;  84.0;eor
        691;2024050310;    1;  15.5;  87.0;eor
        691;2024050311;    1;  15.5;  81.0;eor
        691;2024050312;    1;  15.4;  79.0;eor
        691;2024050313;    1;  15.2;  79.0;eor
        691;2024050314;    1;  14.2;  81.0;eor
        691;2024050315;    1;  14.0;  81.0;eor
        691;2024050316;    1;  14.2;  75.0;eor
        691;2024050317;    1;  13.3;  77.0;eor
        691;2024050318;    1;  13.0;  76.0;eor
        691;2024050319;    1;  12.4;  80.0;eor
        691;2024050320;    1;  12.0;  82.0;eor
        691;2024050321;    1;  11.7;  83.0;eor
        691;2024050322;    1;  10.9;  86.0;eor
        691;2024050323;    1;  10.9;  87.0;eor
        691;2024050400;    1;  10.3;  88.0;eor
        691;2024050401;    1;   9.4;  90.0;eor
        691;2024050402;    1;   8.9;  92.0;eor
        691;2024050403;    1;   8.2;  94.0;eor
        691;2024050404;    1;   7.6;  96.0;eor
        691;2024050405;    1;   8.3;  91.0;eor
        691;2024050406;    1;   9.8;  87.0;eor
        691;2024050407;    1;  12.7;  76.0;eor
        691;2024050408;    1;  15.1;  64.0;eor
        691;2024050409;    1;  16.2;  57.0;eor
        691;2024050410;    1;  17.4;  51.0;eor
        691;2024050411;    1;  17.8;  49.0;eor
        691;2024050412;    1;  18.2;  42.0;eor
        691;2024050413;    1;  17.8;  49.0;eor
        691;2024050414;    1;  17.3;  51.0;eor
        691;2024050415;    1;  16.9;  51.0;eor
        691;2024050416;    1;  16.6;  49.0;eor
        691;2024050417;    1;  16.0;  62.0;eor
        691;2024050418;    1;  13.9;  76.0;eor
        691;2024050419;    1;  14.0;  75.0;eor
        691;2024050420;    1;  14.3;  72.0;eor
        691;2024050421;    1;  13.7;  74.0;eor
        691;2024050422;    1;  12.0;  79.0;eor
        691;2024050423;    1;  11.4;  82.0;eor
        691;2024050500;    1;  12.4;  79.0;eor
        691;2024050501;    1;  11.9;  86.0;eor
        691;2024050502;    1;  11.3;  94.0;eor
        691;2024050503;    1;  11.3;  96.0;eor
        691;2024050504;    1;  11.3;  97.0;eor
        691;2024050505;    1;  11.5;  96.0;eor
        691;2024050506;    1;  11.8;  92.0;eor
        691;2024050507;    1;  12.7;  84.0;eor
        691;2024050508;    1;  12.6;  80.0;eor
        691;2024050509;    1;  12.9;  76.0;eor
        691;2024050510;    1;  12.9;  73.0;eor
        691;2024050511;    1;  12.2;  84.0;eor
        691;2024050512;    1;  11.8;  86.0;eor
        691;2024050513;    1;  11.4;  88.0;eor
        691;2024050514;    1;  13.2;  78.0;eor
        691;2024050515;    1;  13.1;  76.0;eor
        691;2024050516;    1;  12.2;  77.0;eor
        691;2024050517;    1;  11.9;  76.0;eor
        691;2024050518;    1;  11.8;  77.0;eor
        691;2024050519;    1;  10.6;  86.0;eor
        691;2024050520;    1;  10.5;  82.0;eor
        691;2024050521;    1;   9.0;  87.0;eor
        691;2024050522;    1;   8.3;  93.0;eor
        691;2024050523;    1;   7.2;  96.0;eor
        691;2024050600;    1;   7.1; 100.0;eor
        691;2024050601;    1;   6.0;  98.0;eor
        691;2024050602;    1;   4.6; 100.0;eor
        691;2024050603;    1;   4.0;  99.0;eor
        691;2024050604;    1;   3.3; 100.0;eor
        691;2024050605;    1;   4.8;  95.0;eor
        691;2024050606;    1;   9.0;  84.0;eor
        691;2024050607;    1;  12.0;  72.0;eor
        691;2024050608;    1;  14.2;  64.0;eor
        691;2024050609;    1;  15.1;  55.0;eor
        691;2024050610;    1;  15.6;  53.0;eor
        691;2024050611;    1;  17.2;  51.0;eor
        691;2024050612;    1;  17.3;  51.0;eor
        691;2024050613;    1;  18.3;  48.0;eor
        691;2024050614;    1;  17.8;  46.0;eor
        691;2024050615;    1;  18.0;  48.0;eor
        691;2024050616;    1;  18.2;  48.0;eor
        691;2024050617;    1;  17.0;  54.0;eor
        691;2024050618;    1;  15.8;  63.0;eor
        691;2024050619;    1;  14.4;  66.0;eor
        691;2024050620;    1;  13.4;  65.0;eor
        691;2024050621;    1;  12.4;  73.0;eor
        691;2024050622;    1;  11.6;  80.0;eor
        691;2024050623;    1;  10.3;  88.0;eor
        691;2024050700;    1;  10.0;  91.0;eor
        691;2024050701;    1;  10.1;  92.0;eor
        691;2024050702;    1;   9.4;  94.0;eor
        691;2024050703;    1;   9.4;  96.0;eor
        691;2024050704;    1;   9.6;  94.0;eor
        691;2024050705;    1;  10.1;  92.0;eor
        691;2024050706;    1;  11.0;  90.0;eor
        691;2024050707;    1;  12.2;  85.0;eor
        691;2024050708;    1;  12.9;  80.0;eor
        691;2024050709;    1;  12.9;  83.0;eor
        691;2024050710;    1;  12.0;  94.0;eor
        691;2024050711;    1;  13.0;  88.0;eor
        691;2024050712;    1;  14.7;  73.0;eor
        691;2024050713;    1;  15.9;  70.0;eor
        691;2024050714;    1;  16.6;  66.0;eor
        691;2024050715;    1;  15.8;  66.0;eor
        691;2024050716;    1;  16.1;  63.0;eor
        691;2024050717;    1;  14.8;  65.0;eor
        691;2024050718;    1;  15.7;  60.0;eor
        691;2024050719;    1;  14.5;  65.0;eor
        691;2024050720;    1;  13.1;  71.0;eor
        691;2024050721;    1;  11.1;  80.0;eor
        691;2024050722;    1;  11.1;  80.0;eor
        691;2024050723;    1;   9.7;  84.0;eor
        691;2024050800;    1;   8.1;  87.0;eor
        691;2024050801;    1;   7.9;  89.0;eor
        691;2024050802;    1;   7.7;  90.0;eor
        691;2024050803;    1;   7.1;  92.0;eor
        691;2024050804;    1;   7.2;  96.0;eor
        691;2024050805;    1;   6.7;  97.0;eor
        691;2024050806;    1;  10.4;  76.0;eor
        691;2024050807;    1;  12.2;  63.0;eor
        691;2024050808;    1;  13.9;  55.0;eor
        691;2024050809;    1;  15.2;  53.0;eor
        691;2024050810;    1;  16.0;  51.0;eor
        691;2024050811;    1;  16.5;  48.0;eor
        691;2024050812;    1;  18.1;  49.0;eor
        691;2024050813;    1;  18.6;  44.0;eor
        691;2024050814;    1;  19.8;  44.0;eor
        691;2024050815;    1;  19.0;  42.0;eor
        691;2024050816;    1;  19.0;  40.0;eor
        691;2024050817;    1;  18.4;  47.0;eor
        691;2024050818;    1;  17.3;  49.0;eor
        691;2024050819;    1;  15.8;  56.0;eor
        691;2024050820;    1;  14.2;  61.0;eor
        691;2024050821;    1;  13.2;  71.0;eor
        691;2024050822;    1;  12.1;  75.0;eor
        691;2024050823;    1;   8.0;  89.0;eor
        691;2024050900;    1;   7.1;  94.0;eor
        691;2024050901;    1;   6.1;  97.0;eor
        691;2024050902;    1;   5.8;  99.0;eor
        691;2024050903;    1;   5.6; 100.0;eor
        691;2024050904;    1;   6.0; 100.0;eor
        691;2024050905;    1;   7.0; 100.0;eor
        691;2024050906;    1;   8.4; 100.0;eor
        691;2024050907;    1;   9.5;  99.0;eor
        691;2024050908;    1;  11.4;  94.0;eor
        691;2024050909;    1;  13.5;  83.0;eor
        691;2024050910;    1;  15.9;  69.0;eor
        691;2024050911;    1;  16.7;  66.0;eor
        691;2024050912;    1;  17.6;  57.0;eor
        691;2024050913;    1;  18.1;  59.0;eor
        691;2024050914;    1;  18.4;  56.0;eor
        691;2024050915;    1;  19.1;  52.0;eor
        691;2024050916;    1;  18.4;  53.0;eor
        691;2024050917;    1;  18.0;  59.0;eor
        691;2024050918;    1;  16.6;  66.0;eor
        691;2024050919;    1;  15.8;  67.0;eor
        691;2024050920;    1;  14.3;  76.0;eor
        691;2024050921;    1;  13.2;  80.0;eor
        691;2024050922;    1;  13.0;  82.0;eor
        691;2024050923;    1;  12.2;  87.0;eor
        691;2024051000;    1;  10.9;  91.0;eor
        691;2024051001;    1;  10.6;  94.0;eor
        691;2024051002;    1;   9.3;  97.0;eor
        691;2024051003;    1;   8.5;  99.0;eor
        691;2024051004;    1;   7.2;  99.0;eor
        691;2024051005;    1;   8.4;  99.0;eor
        691;2024051006;    1;  12.5;  82.0;eor
        691;2024051007;    1;  13.8;  74.0;eor
        691;2024051008;    1;  15.2;  67.0;eor
        691;2024051009;    1;  16.2;  60.0;eor
        691;2024051010;    1;  17.6;  59.0;eor
        691;2024051011;    1;  18.2;  59.0;eor
        691;2024051012;    1;  19.5;  52.0;eor
        691;2024051013;    1;  19.6;  51.0;eor
        691;2024051014;    1;  19.6;  56.0;eor
        691;2024051015;    1;  19.8;  58.0;eor
        691;2024051016;    1;  18.6;  59.0;eor
        691;2024051017;    1;  18.2;  61.0;eor
        691;2024051018;    1;  17.3;  64.0;eor
        691;2024051019;    1;  15.7;  74.0;eor
        691;2024051020;    1;  13.9;  82.0;eor
        691;2024051021;    1;  12.5;  84.0;eor
        691;2024051022;    1;  11.6;  88.0;eor
        691;2024051023;    1;  11.8;  87.0;eor
        691;2024051100;    1;  12.0;  87.0;eor
        691;2024051101;    1;  12.2;  85.0;eor
        691;2024051102;    1;  11.7;  86.0;eor
        691;2024051103;    1;  11.4;  86.0;eor
        691;2024051104;    1;  11.2;  85.0;eor
        691;2024051105;    1;  11.2;  84.0;eor
        691;2024051106;    1;  11.8;  78.0;eor
        691;2024051107;    1;  12.0;  74.0;eor
        691;2024051108;    1;  13.6;  67.0;eor
        691;2024051109;    1;  14.8;  63.0;eor
        691;2024051110;    1;  16.3;  56.0;eor
        691;2024051111;    1;  17.6;  55.0;eor
        691;2024051112;    1;  18.9;  44.0;eor
        691;2024051113;    1;  19.8;  43.0;eor
        691;2024051114;    1;  20.9;  41.0;eor
        691;2024051115;    1;  21.2;  39.0;eor
        691;2024051116;    1;  20.7;  40.0;eor
        691;2024051117;    1;  20.5;  41.0;eor
        691;2024051118;    1;  19.7;  48.0;eor
        691;2024051119;    1;  18.2;  55.0;eor
        691;2024051120;    1;  16.7;  59.0;eor
        691;2024051121;    1;  15.3;  63.0;eor
        691;2024051122;    1;  14.3;  68.0;eor
        691;2024051123;    1;  12.8;  76.0;eor
        691;2024051200;    1;  11.0;  83.0;eor
        691;2024051201;    1;  10.0;  85.0;eor
        691;2024051202;    1;   9.8;  86.0;eor
        691;2024051203;    1;   9.8;  89.0;eor
        691;2024051204;    1;   9.3;  92.0;eor
        691;2024051205;    1;  10.2;  91.0;eor
        691;2024051206;    1;  11.1;  89.0;eor
        691;2024051207;    1;  13.2;  81.0;eor
        691;2024051208;    1;  15.4;  72.0;eor
        691;2024051209;    1;  17.1;  64.0;eor
        691;2024051210;    1;  18.9;  59.0;eor
        691;2024051211;    1;  19.7;  54.0;eor
        691;2024051212;    1;  20.2;  51.0;eor
        691;2024051213;    1;  20.6;  48.0;eor
        691;2024051214;    1;  20.8;  51.0;eor
        691;2024051215;    1;  21.1;  45.0;eor
        691;2024051216;    1;  21.1;  43.0;eor
        691;2024051217;    1;  21.2;  42.0;eor
        691;2024051218;    1;  20.6;  43.0;eor
        691;2024051219;    1;  19.1;  47.0;eor
        691;2024051220;    1;  16.8;  54.0;eor
        691;2024051221;    1;  15.6;  57.0;eor
        691;2024051222;    1;  15.4;  56.0;eor
        691;2024051223;    1;  15.4;  54.0;eor
        691;2024051300;    1;  14.9;  56.0;eor
        691;2024051301;    1;  13.8;  60.0;eor
        691;2024051302;    1;  13.1;  61.0;eor
        691;2024051303;    1;  12.7;  62.0;eor
        691;2024051304;    1;  12.7;  61.0;eor
        691;2024051305;    1;  13.2;  60.0;eor
        691;2024051306;    1;  14.7;  59.0;eor
        691;2024051307;    1;  16.2;  56.0;eor
        691;2024051308;    1;  17.8;  55.0;eor
        691;2024051309;    1;  20.4;  55.0;eor
        691;2024051310;    1;  21.5;  51.0;eor
        691;2024051311;    1;  22.9;  48.0;eor
        691;2024051312;    1;  24.7;  44.0;eor
        691;2024051313;    1;  25.2;  39.0;eor
        691;2024051314;    1;  25.4;  39.0;eor
        691;2024051315;    1;  25.8;  39.0;eor
        691;2024051316;    1;  25.7;  38.0;eor
        691;2024051317;    1;  25.0;  40.0;eor
        691;2024051318;    1;  24.2;  40.0;eor
        691;2024051319;    1;  22.7;  40.0;eor
        691;2024051320;    1;  21.1;  43.0;eor
        691;2024051321;    1;  19.3;  47.0;eor
        691;2024051322;    1;  19.3;  46.0;eor
        691;2024051323;    1;  17.9;  50.0;eor
        691;2024051400;    1;  16.8;  52.0;eor
        691;2024051401;    1;  16.8;  46.0;eor
        691;2024051402;    1;  15.4;  48.0;eor
        691;2024051403;    1;  14.7;  49.0;eor
        691;2024051404;    1;  14.6;  49.0;eor
        691;2024051405;    1;  14.6;  52.0;eor
        691;2024051406;    1;  15.8;  51.0;eor
        691;2024051407;    1;  17.8;  48.0;eor
        691;2024051408;    1;  19.9;  47.0;eor
        691;2024051409;    1;  22.4;  42.0;eor
        691;2024051410;    1;  23.8;  34.0;eor
        691;2024051411;    1;  24.3;  32.0;eor
        691;2024051412;    1;  25.3;  32.0;eor
        691;2024051413;    1;  25.5;  25.0;eor
        691;2024051414;    1;  25.6;  27.0;eor
        691;2024051415;    1;  25.7;  29.0;eor
        691;2024051416;    1;  25.7;  27.0;eor
        691;2024051417;    1;  25.2;  29.0;eor
        691;2024051418;    1;  24.0;  34.0;eor
        691;2024051419;    1;  22.6;  37.0;eor
        691;2024051420;    1;  20.9;  39.0;eor
        691;2024051421;    1;  21.1;  38.0;eor
        691;2024051422;    1;  18.0;  49.0;eor
        691;2024051423;    1;  17.9;  46.0;eor
        691;2024051500;    1;  17.1;  45.0;eor
        691;2024051501;    1;  16.7;  45.0;eor
        691;2024051502;    1;  15.7;  48.0;eor
        691;2024051503;    1;  14.9;  50.0;eor
        691;2024051504;    1;  14.3;  53.0;eor
        691;2024051505;    1;  15.8;  50.0;eor
        691;2024051506;    1;  17.0;  48.0;eor
        691;2024051507;    1;  19.0;  45.0;eor
        691;2024051508;    1;  21.1;  39.0;eor
        691;2024051509;    1;  22.3;  32.0;eor
        691;2024051510;    1;  23.6;  30.0;eor
        691;2024051511;    1;  24.6;  29.0;eor
        691;2024051512;    1;  25.1;  27.0;eor
        691;2024051513;    1;  25.6;  26.0;eor
        691;2024051514;    1;  26.4;  25.0;eor
        691;2024051515;    1;  26.6;  26.0;eor
        691;2024051516;    1;  26.3;  26.0;eor
        691;2024051517;    1;  25.7;  27.0;eor
        691;2024051518;    1;  24.9;  30.0;eor
        691;2024051519;    1;  23.2;  34.0;eor
        691;2024051520;    1;  19.9;  45.0;eor
        691;2024051521;    1;  20.1;  44.0;eor
        691;2024051522;    1;  19.7;  44.0;eor
        691;2024051523;    1;  19.2;  45.0;eor
        691;2024051600;    1;  18.4;  47.0;eor
        691;2024051601;    1;  17.5;  50.0;eor
        691;2024051602;    1;  16.7;  52.0;eor
        691;2024051603;    1;  16.3;  53.0;eor
        691;2024051604;    1;  15.8;  55.0;eor
        691;2024051605;    1;  16.7;  52.0;eor
        691;2024051606;    1;  18.0;  49.0;eor
        691;2024051607;    1;  19.3;  48.0;eor
        691;2024051608;    1;  20.3;  45.0;eor
        691;2024051609;    1;  21.6;  44.0;eor
        691;2024051610;    1;  22.7;  42.0;eor
        691;2024051611;    1;  23.6;  41.0;eor
        691;2024051612;    1;  23.9;  41.0;eor
        691;2024051613;    1;  23.8;  43.0;eor
        691;2024051614;    1;  23.4;  43.0;eor
        691;2024051615;    1;  22.1;  49.0;eor
        691;2024051616;    1;  21.7;  52.0;eor
        691;2024051617;    1;  20.2;  64.0;eor
        691;2024051618;    1;  19.7;  67.0;eor
        691;2024051619;    1;  18.4;  67.0;eor
        691;2024051620;    1;  18.3;  66.0;eor
        691;2024051621;    1;  17.5;  68.0;eor
        691;2024051622;    1;  17.8;  64.0;eor
        691;2024051623;    1;  18.2;  60.0;eor
        691;2024051700;    1;  17.7;  61.0;eor
        691;2024051701;    1;  17.1;  61.0;eor
        691;2024051702;    1;  16.3;  63.0;eor
        691;2024051703;    1;  16.8;  61.0;eor
        691;2024051704;    1;  16.9;  60.0;eor
        691;2024051705;    1;  16.9;  60.0;eor
        691;2024051706;    1;  17.6;  56.0;eor
        691;2024051707;    1;  18.8;  54.0;eor
        691;2024051708;    1;  20.5;  49.0;eor
        691;2024051709;    1;  21.5;  45.0;eor
        691;2024051710;    1;  23.1;  44.0;eor
        691;2024051711;    1;  24.0;  39.0;eor
        691;2024051712;    1;  24.5;  37.0;eor
        691;2024051713;    1;  24.1;  37.0;eor
        691;2024051714;    1;  23.5;  36.0;eor
        691;2024051715;    1;  24.8;  34.0;eor
        691;2024051716;    1;  23.0;  38.0;eor
        691;2024051717;    1;  23.7;  35.0;eor
        691;2024051718;    1;  23.3;  33.0;eor
        691;2024051719;    1;  21.9;  35.0;eor
        691;2024051720;    1;  19.7;  39.0;eor
        691;2024051721;    1;  19.9;  44.0;eor
        691;2024051722;    1;  17.0;  59.0;eor
        691;2024051723;    1;  16.9;  62.0;eor
        691;2024051800;    1;  15.9;  66.0;eor
        691;2024051801;    1;  14.4;  70.0;eor
        691;2024051802;    1;  14.3;  70.0;eor
        691;2024051803;    1;  14.5;  68.0;eor
        691;2024051804;    1;  13.9;  70.0;eor
        691;2024051805;    1;  13.8;  72.0;eor
        691;2024051806;    1;  14.7;  72.0;eor
        691;2024051807;    1;  17.1;  59.0;eor
        691;2024051808;    1;  19.2;  51.0;eor
        691;2024051809;    1;  20.7;  47.0;eor
        691;2024051810;    1;  22.4;  41.0;eor
        691;2024051811;    1;  21.5;  41.0;eor
        691;2024051812;    1;  19.9;  42.0;eor
        691;2024051813;    1;  21.1;  43.0;eor
        691;2024051814;    1;  20.9;  43.0;eor
        691;2024051815;    1;  21.5;  43.0;eor
        691;2024051816;    1;  20.9;  46.0;eor
        691;2024051817;    1;  20.6;  48.0;eor
        691;2024051818;    1;  16.8;  74.0;eor
        691;2024051819;    1;  14.6;  83.0;eor
        691;2024051820;    1;  14.2;  93.0;eor
        691;2024051821;    1;  15.2;  88.0;eor
        691;2024051822;    1;  14.4;  95.0;eor
        691;2024051823;    1;  14.3;  87.0;eor
        691;2024051900;    1;  13.9;  90.0;eor
        691;2024051901;    1;  13.1;  90.0;eor
        691;2024051902;    1;  12.2;  93.0;eor
        691;2024051903;    1;  12.3;  96.0;eor
        691;2024051904;    1;  13.1;  93.0;eor
        691;2024051905;    1;  14.4;  85.0;eor
        691;2024051906;    1;  14.6;  85.0;eor
