STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        691;2023011310;   10;   9.1; 220;eor
        691;2023011311;   10;  10.0; 230;eor
        691;2023011312;   10;  10.0; 230;eor
        691;2023011313;   10;  10.6; 240;eor
        691;2023011314;   10;  10.2; 230;eor
        691;2023011315;   10;  10.6; 240;eor
        691;2023011316;   10;  11.4; 240;eor
        691;2023011317;   10;  11.2; 240;eor
        691;2023011318;   10;   9.4; 250;eor
        691;2023011319;   10;  10.3; 260;eor
        691;2023011320;   10;   9.5; 250;eor
        691;2023011321;   10;   8.5; 250;eor
        691;2023011322;   10;   7.9; 250;eor
        691;2023011323;   10;   8.3; 250;eor
        691;2023011400;   10;   7.3; 250;eor
        691;2023011401;   10;   7.3; 250;eor
        691;2023011402;   10;   6.2; 240;eor
        691;2023011403;   10;   6.2; 240;eor
        691;2023011404;   10;   6.6; 240;eor
        691;2023011405;   10;   5.5; 230;eor
        691;2023011406;   10;   5.8; 220;eor
        691;2023011407;   10;   4.3; 200;eor
        691;2023011408;   10;   5.0; 200;eor
        691;2023011409;   10;   5.1; 190;eor
        691;2023011410;   10;   5.5; 170;eor
        691;2023011411;   10;   6.7; 180;eor
        691;2023011412;   10;   8.1; 170;eor
        691;2023011413;   10;   8.2; 170;eor
        691;2023011414;   10;   8.4; 160;eor
        691;2023011415;   10;   9.0; 170;eor
        691;2023011416;   10;   8.8; 180;eor
        691;2023011417;   10;   8.7; 200;eor
        691;2023011418;   10;   8.2; 200;eor
        691;2023011419;   10;   7.7; 210;eor
        691;2023011420;   10;   7.8; 210;eor
        691;2023011421;   10;   9.0; 220;eor
        691;2023011422;   10;   9.7; 240;eor
        691;2023011423;   10;   9.8; 280;eor
        691;2023011500;   10;   5.6; 250;eor
        691;2023011501;   10;   6.6; 230;eor
        691;2023011502;   10;   6.9; 230;eor
        691;2023011503;   10;   7.3; 230;eor
        691;2023011504;   10;   7.5; 230;eor
        691;2023011505;   10;   7.8; 230;eor
        691;2023011506;   10;   9.0; 230;eor
        691;2023011507;   10;   9.2; 230;eor
        691;2023011508;   10;   9.3; 230;eor
        691;2023011509;   10;   9.8; 220;eor
        691;2023011510;   10;  10.3; 220;eor
        691;2023011511;   10;  11.9; 220;eor
        691;2023011512;   10;  10.5; 240;eor
        691;2023011513;   10;  10.6; 230;eor
        691;2023011514;   10;  11.6; 230;eor
        691;2023011515;   10;  11.6; 220;eor
        691;2023011516;   10;  12.1; 230;eor
        691;2023011517;   10;  11.5; 240;eor
        691;2023011518;   10;  10.1; 230;eor
        691;2023011519;   10;   8.7; 240;eor
        691;2023011520;   10;   8.9; 230;eor
        691;2023011521;   10;   8.7; 230;eor
        691;2023011522;   10;   7.1; 230;eor
        691;2023011523;   10;   6.1; 230;eor
        691;2023011600;   10;   6.2; 230;eor
        691;2023011601;   10;   3.7; 220;eor
        691;2023011602;   10;   2.9; 190;eor
        691;2023011603;   10;   3.5; 170;eor
        691;2023011604;   10;   4.2; 170;eor
        691;2023011605;   10;   4.2; 170;eor
        691;2023011606;   10;   4.7; 170;eor
        691;2023011607;   10;   3.2; 190;eor
        691;2023011608;   10;   4.1; 150;eor
        691;2023011609;   10;   4.3; 140;eor
        691;2023011610;   10;   5.6; 140;eor
        691;2023011611;   10;   6.1; 140;eor
        691;2023011612;   10;   6.2; 130;eor
        691;2023011613;   10;   6.0; 130;eor
        691;2023011614;   10;   6.9; 140;eor
        691;2023011615;   10;   7.7; 150;eor
        691;2023011616;   10;   6.2; 140;eor
        691;2023011617;   10;   6.0; 140;eor
        691;2023011618;   10;   6.2; 140;eor
        691;2023011619;   10;   5.2; 130;eor
        691;2023011620;   10;   5.2; 130;eor
        691;2023011621;   10;   5.0; 140;eor
        691;2023011622;   10;   4.5; 150;eor
        691;2023011623;   10;   3.4; 150;eor
        691;2023011700;   10;   2.9; 180;eor
        691;2023011701;   10;   3.0; 200;eor
        691;2023011702;   10;   6.8; 240;eor
        691;2023011703;   10;   7.1; 250;eor
        691;2023011704;   10;   7.9; 250;eor
        691;2023011705;   10;   9.2; 270;eor
        691;2023011706;   10;   8.1; 270;eor
        691;2023011707;   10;   7.6; 250;eor
        691;2023011708;   10;   6.7; 250;eor
        691;2023011709;   10;   6.9; 240;eor
        691;2023011710;   10;   7.6; 240;eor
        691;2023011711;   10;   7.7; 240;eor
        691;2023011712;   10;   7.7; 240;eor
        691;2023011713;   10;   7.3; 250;eor
        691;2023011714;   10;   7.0; 240;eor
        691;2023011715;   10;   7.0; 230;eor
        691;2023011716;   10;   4.6; 220;eor
        691;2023011717;   10;   3.9; 220;eor
        691;2023011718;   10;   3.8; 210;eor
        691;2023011719;   10;   4.1; 200;eor
        691;2023011720;   10;   3.8; 220;eor
        691;2023011721;   10;   3.1; 220;eor
        691;2023011722;   10;   3.0; 210;eor
        691;2023011723;   10;   3.9; 200;eor
        691;2023011800;   10;   3.2; 190;eor
        691;2023011801;   10;   3.2; 190;eor
        691;2023011802;   10;   2.9; 200;eor
        691;2023011803;   10;   2.8; 200;eor
        691;2023011804;   10;   2.6; 200;eor
        691;2023011805;   10;   2.6; 200;eor
        691;2023011806;   10;   1.8; 200;eor
        691;2023011807;   10;   2.7; 170;eor
        691;2023011808;   10;   2.6; 180;eor
        691;2023011809;   10;   1.9; 200;eor
        691;2023011810;   10;   2.1; 200;eor
        691;2023011811;   10;   3.1; 200;eor
        691;2023011812;   10;   3.5; 200;eor
        691;2023011813;   10;   3.5; 200;eor
        691;2023011814;   10;   4.0; 200;eor
        691;2023011815;   10;   4.2; 200;eor
        691;2023011816;   10;   4.0; 180;eor
        691;2023011817;   10;   4.2; 180;eor
        691;2023011818;   10;   4.7; 170;eor
        691;2023011819;   10;   5.7; 180;eor
        691;2023011820;   10;   6.2; 190;eor
        691;2023011821;   10;   6.8; 200;eor
        691;2023011822;   10;   6.5; 200;eor
        691;2023011823;   10;   6.9; 210;eor
        691;2023011900;   10;   6.6; 200;eor
        691;2023011901;   10;   6.1; 200;eor
        691;2023011902;   10;   6.1; 210;eor
        691;2023011903;   10;   6.3; 210;eor
        691;2023011904;   10;   7.1; 210;eor
        691;2023011905;   10;   6.7; 220;eor
        691;2023011906;   10;   6.3; 220;eor
        691;2023011907;   10;   5.3; 220;eor
        691;2023011908;   10;   4.5; 220;eor
        691;2023011909;   10;   3.8; 210;eor
        691;2023011910;   10;   3.9; 210;eor
        691;2023011911;   10;   4.2; 220;eor
        691;2023011912;   10;   3.8; 250;eor
        691;2023011913;   10;   4.9; 260;eor
        691;2023011914;   10;   5.8; 260;eor
        691;2023011915;   10;   6.0; 270;eor
        691;2023011916;   10;   5.2; 260;eor
        691;2023011917;   10;   4.4; 250;eor
        691;2023011918;   10;   2.8; 220;eor
        691;2023011919;   10;   3.0; 220;eor
        691;2023011920;   10;   3.1; 220;eor
        691;2023011921;   10;   3.5; 220;eor
        691;2023011922;   10;   3.9; 240;eor
        691;2023011923;   10;   3.0; 210;eor
        691;2023012000;   10;   3.8; 220;eor
        691;2023012001;   10;   3.8; 210;eor
        691;2023012002;   10;   4.0; 230;eor
        691;2023012003;   10;   4.7; 230;eor
        691;2023012004;   10;   4.6; 230;eor
        691;2023012005;   10;   3.5; 220;eor
        691;2023012006;   10;   3.1; 210;eor
        691;2023012007;   10;   1.9; 210;eor
        691;2023012008;   10;   2.0; 200;eor
        691;2023012009;   10;   2.1; 180;eor
        691;2023012010;   10;   2.4; 170;eor
        691;2023012011;   10;   2.4; 220;eor
        691;2023012012;   10;   2.8; 230;eor
        691;2023012013;   10;   2.5; 210;eor
        691;2023012014;   10;   1.5; 240;eor
        691;2023012015;   10;   0.6; 270;eor
        691;2023012016;   10;   0.4;  10;eor
        691;2023012017;   10;   0.6; 290;eor
        691;2023012018;   10;   1.2;  40;eor
        691;2023012019;   10;   1.8;  40;eor
        691;2023012020;   10;   1.9;  40;eor
        691;2023012021;   10;   1.6;  40;eor
        691;2023012022;   10;   2.9;  40;eor
        691;2023012023;   10;   2.4;  30;eor
        691;2023012100;   10;   2.5;  30;eor
        691;2023012101;   10;   2.3;  30;eor
        691;2023012102;   10;   2.5;  10;eor
        691;2023012103;   10;   1.3;  40;eor
        691;2023012104;   10;   0.8; 180;eor
        691;2023012105;   10;   0.8; 280;eor
        691;2023012106;   10;   2.2; 310;eor
        691;2023012107;   10;   2.3; 320;eor
        691;2023012108;   10;   2.6; 330;eor
        691;2023012109;   10;   2.6;  20;eor
        691;2023012110;   10;   3.5;  30;eor
        691;2023012111;   10;   2.4;  20;eor
        691;2023012112;   10;   3.0;  20;eor
        691;2023012113;   10;   2.9;  30;eor
        691;2023012114;   10;   2.7;  20;eor
        691;2023012115;   10;   2.6;  10;eor
        691;2023012116;   10;   2.9; 340;eor
        691;2023012117;   10;   3.2; 330;eor
        691;2023012118;   10;   3.7; 330;eor
        691;2023012119;   10;   4.2; 340;eor
        691;2023012120;   10;   5.0;  20;eor
        691;2023012121;   10;   5.1;  20;eor
        691;2023012122;   10;   4.3;  20;eor
        691;2023012123;   10;   4.6;  20;eor
        691;2023012200;   10;   5.2;  20;eor
        691;2023012201;   10;   5.4;  20;eor
        691;2023012202;   10;   5.8;  30;eor
        691;2023012203;   10;   5.3;  30;eor
        691;2023012204;   10;   5.2;  20;eor
        691;2023012205;   10;   5.7;  10;eor
        691;2023012206;   10;   6.1;  10;eor
        691;2023012207;   10;   5.5;  10;eor
        691;2023012208;   10;   5.7;  10;eor
        691;2023012209;   10;   5.5;  10;eor
        691;2023012210;   10;   5.7;  20;eor
        691;2023012211;   10;   5.8;  20;eor
        691;2023012212;   10;   5.6;  20;eor
        691;2023012213;   10;   5.4;  30;eor
        691;2023012214;   10;   5.2;  30;eor
        691;2023012215;   10;   5.7;  20;eor
        691;2023012216;   10;   4.5;  20;eor
        691;2023012217;   10;   4.3;  20;eor
        691;2023012218;   10;   4.5;  40;eor
        691;2023012219;   10;   4.4;  50;eor
        691;2023012220;   10;   3.5;  30;eor
        691;2023012221;   10;   3.2;  30;eor
        691;2023012222;   10;   3.3;  20;eor
        691;2023012223;   10;   2.8;  40;eor
        691;2023012300;   10;   3.3;  40;eor
        691;2023012301;   10;   3.3;  30;eor
        691;2023012302;   10;   3.2;  30;eor
        691;2023012303;   10;   3.1;  60;eor
        691;2023012304;   10;   2.9;  40;eor
        691;2023012305;   10;   2.5;  60;eor
        691;2023012306;   10;   2.5;  50;eor
        691;2023012307;   10;   2.7;  40;eor
        691;2023012308;   10;   2.7;  70;eor
        691;2023012309;   10;   2.7;  60;eor
        691;2023012310;   10;   2.5;  60;eor
        691;2023012311;   10;   2.6;  70;eor
        691;2023012312;   10;   2.2;  50;eor
        691;2023012313;   10;   2.3;  30;eor
        691;2023012314;   10;   2.7;  40;eor
        691;2023012315;   10;   3.0;  50;eor
        691;2023012316;   10;   2.6;  80;eor
        691;2023012317;   10;   2.3;  70;eor
        691;2023012318;   10;   2.6;  70;eor
        691;2023012319;   10;   2.6;  60;eor
        691;2023012320;   10;   2.5;  50;eor
        691;2023012321;   10;   2.2;  70;eor
        691;2023012322;   10;   2.1;  80;eor
        691;2023012323;   10;   2.1;  80;eor
        691;2023012400;   10;   1.8;  80;eor
        691;2023012401;   10;   1.9;  80;eor
        691;2023012402;   10;   2.3;  90;eor
        691;2023012403;   10;   2.5; 100;eor
        691;2023012404;   10;   2.3;  90;eor
        691;2023012405;   10;   2.5; 100;eor
        691;2023012406;   10;   3.0;  80;eor
        691;2023012407;   10;   2.9;  90;eor
        691;2023012408;   10;   2.6; 110;eor
        691;2023012409;   10;   3.1;  80;eor
        691;2023012410;   10;   3.0;  80;eor
        691;2023012411;   10;   2.8; 110;eor
        691;2023012412;   10;   2.5; 130;eor
        691;2023012413;   10;   2.7; 130;eor
        691;2023012414;   10;   2.5; 130;eor
        691;2023012415;   10;   2.5; 120;eor
        691;2023012416;   10;   2.5; 130;eor
        691;2023012417;   10;   3.1; 150;eor
        691;2023012418;   10;   2.7; 140;eor
        691;2023012419;   10;   2.4; 140;eor
        691;2023012420;   10;   2.7; 160;eor
        691;2023012421;   10;   2.5; 150;eor
        691;2023012422;   10;   2.1; 140;eor
        691;2023012423;   10;   1.3; 130;eor
        691;2023012500;   10;   1.9; 140;eor
        691;2023012501;   10;   2.2; 150;eor
        691;2023012502;   10;   2.5; 150;eor
        691;2023012503;   10;   2.9; 160;eor
        691;2023012504;   10;   2.9; 170;eor
        691;2023012505;   10;   2.5; 210;eor
        691;2023012506;   10;   2.6; 210;eor
        691;2023012507;   10;   2.3; 220;eor
        691;2023012508;   10;   2.3; 210;eor
        691;2023012509;   10;   2.4; 230;eor
        691;2023012510;   10;   2.8; 190;eor
        691;2023012511;   10;   3.3; 200;eor
        691;2023012512;   10;   3.4; 230;eor
        691;2023012513;   10;   3.5; 240;eor
        691;2023012514;   10;   3.4; 250;eor
        691;2023012515;   10;   3.4; 250;eor
        691;2023012516;   10;   3.0; 230;eor
        691;2023012517;   10;   3.3; 240;eor
        691;2023012518;   10;   3.7; 260;eor
        691;2023012519;   10;   2.8; 240;eor
        691;2023012520;   10;   3.5; 190;eor
        691;2023012521;   10;   3.8; 200;eor
        691;2023012522;   10;   3.4; 200;eor
        691;2023012523;   10;   3.3; 200;eor
        691;2023012600;   10;   2.5; 210;eor
        691;2023012601;   10;   2.7; 210;eor
        691;2023012602;   10;   2.7; 210;eor
        691;2023012603;   10;   2.4; 220;eor
        691;2023012604;   10;   2.2; 230;eor
        691;2023012605;   10;   2.7; 240;eor
        691;2023012606;   10;   2.4; 230;eor
        691;2023012607;   10;   2.4; 240;eor
        691;2023012608;   10;   2.0; 230;eor
        691;2023012609;   10;   1.7; 240;eor
        691;2023012610;   10;   1.3; 250;eor
        691;2023012611;   10;   1.1; 250;eor
        691;2023012612;   10;   1.4; 280;eor
        691;2023012613;   10;   1.8; 290;eor
        691;2023012614;   10;   1.9; 300;eor
        691;2023012615;   10;   1.7; 330;eor
        691;2023012616;   10;   3.7; 340;eor
        691;2023012617;   10;   3.9; 340;eor
        691;2023012618;   10;   4.5;  10;eor
        691;2023012619;   10;   3.6;  10;eor
        691;2023012620;   10;   5.5;  40;eor
        691;2023012621;   10;   3.0;  50;eor
        691;2023012622;   10;   3.6;  20;eor
        691;2023012623;   10;   4.4;  30;eor
        691;2023012700;   10;   4.3;  30;eor
        691;2023012701;   10;   5.4;  20;eor
        691;2023012702;   10;   4.7;  20;eor
        691;2023012703;   10;   4.8;  20;eor
        691;2023012704;   10;   5.2;  20;eor
        691;2023012705;   10;   5.7;  20;eor
        691;2023012706;   10;   5.0;  30;eor
        691;2023012707;   10;   3.8;  30;eor
        691;2023012708;   10;   4.2;  30;eor
        691;2023012709;   10;   4.6;  40;eor
        691;2023012710;   10;   4.7;  50;eor
        691;2023012711;   10;   5.2;  40;eor
        691;2023012712;   10;   5.3;  40;eor
        691;2023012713;   10;   5.2;  30;eor
        691;2023012714;   10;   5.3;  40;eor
        691;2023012715;   10;   4.8;  60;eor
        691;2023012716;   10;   3.6;  50;eor
        691;2023012717;   10;   3.8;  40;eor
        691;2023012718;   10;   4.3;  40;eor
        691;2023012719;   10;   3.9;  40;eor
        691;2023012720;   10;   3.4;  30;eor
        691;2023012721;   10;   3.4;  80;eor
        691;2023012722;   10;   2.3;  80;eor
        691;2023012723;   10;   1.6; 100;eor
        691;2023012800;   10;   1.5;  60;eor
        691;2023012801;   10;   1.7;  50;eor
        691;2023012802;   10;   1.0;  90;eor
        691;2023012803;   10;   0.6;  10;eor
        691;2023012804;   10;   1.6; 250;eor
        691;2023012805;   10;   2.3; 300;eor
        691;2023012806;   10;   2.3; 290;eor
        691;2023012807;   10;   1.4; 260;eor
        691;2023012808;   10;   1.7; 250;eor
        691;2023012809;   10;   1.1; 230;eor
        691;2023012810;   10;   1.6; 230;eor
        691;2023012811;   10;   2.9; 250;eor
        691;2023012812;   10;   3.2; 220;eor
        691;2023012813;   10;   3.3; 240;eor
        691;2023012814;   10;   3.7; 230;eor
        691;2023012815;   10;   3.4; 240;eor
